T_fuente,T_sumidero,P_alta,P_baja,x_b,m_b,eta_t,eta_p,eps_hrvg,eps_reg,eps_cond,convergio,clasificacion,eta,Wnet,mensaje,q2,q4,T2,T_sat_L,T9_amb,margen_O1,margen_O2,margen_S5,margen_O5,criterio_ligante,margen_ligante,motor_confirmado
470.0,300.032917,3000.0,400.0,0.4,1.0,0.85,0.75,0.85,0.75,0.85,True,CORREGIBLE,0.1309652830988955,165.3448507059519,"[CORREGIBLE] O2: succión de la bomba bifásica bajo el peor caso de T_amb (riesgo de cavitación) (medido=327.1380925783282, esperado=<= 320.900 K). Causa probable: subenfriamiento insuficiente a la salida del condensador bajo el peor caso ambiental. Sugerencia: aumentar eps_cond o el margen de subenf",0.5756312790234741,0.9011413926062034,464.23042967331554,320.89962245833146,327.1380925783282,0.0011413926062033,-6.238470119996748,5.769570326684459,0.4233687209765259,O2,-6.238470119996748,
470.0,300.032917,3000.0,400.0,0.4,1.0,0.85,0.75,0.85,0.75,0.87,True,CORREGIBLE,0.1301336586344198,166.48338756255424,"[CORREGIBLE] O2: succión de la bomba bifásica bajo el peor caso de T_amb (riesgo de cavitación) (medido=325.5848231051354, esperado=<= 320.900 K). Causa probable: subenfriamiento insuficiente a la salida del condensador bajo el peor caso ambiental. Sugerencia: aumentar eps_cond o el margen de subenf",0.5741068379242833,0.9011655803334576,464.14386475625344,320.89962245833146,325.5848231051354,0.0011655803334577,-4.685200646803935,5.856135243746564,0.4248931620757167,O2,-4.685200646803935,
470.0,300.032917,3000.0,400.0,0.4,1.0,0.85,0.75,0.85,0.75,0.89,True,CORREGIBLE,0.1290019568950575,167.11993986786115,"[CORREGIBLE] O2: succión de la bomba bifásica bajo el peor caso de T_amb (riesgo de cavitación) (medido=324.09240603221065, esperado=<= 320.900 K). Causa probable: subenfriamiento insuficiente a la salida del condensador bajo el peor caso ambiental. Sugerencia: aumentar eps_cond o el margen de suben",0.5726424872845297,0.9011888860081384,464.060430547678,320.89962245833146,324.09240603221065,0.0011888860081383,-3.1927835738791828,5.939569452322019,0.4263575127154703,O2,-3.1927835738791828,
470.0,300.032917,3000.0,400.0,0.4,1.0,0.85,0.75,0.85,0.75,0.91,True,CORREGIBLE,0.1275944017533584,167.27811196289966,"[CORREGIBLE] O2: succión de la bomba bifásica bajo el peor caso de T_amb (riesgo de cavitación) (medido=322.6590056853203, esperado=<= 320.900 K). Causa probable: subenfriamiento insuficiente a la salida del condensador bajo el peor caso ambiental. Sugerencia: aumentar eps_cond o el margen de subenf",0.5712352404447952,0.901211349048466,463.9799889717785,320.89962245833146,322.6590056853203,0.0012113490484658,-1.7593832269888594,6.020011028221518,0.4277647595552047,O2,-1.7593832269888594,
470.0,300.032917,3000.0,400.0,0.4,1.0,0.85,0.75,0.85,0.75,0.93,True,CORREGIBLE,0.1259456439308434,166.9989434343156,"[CORREGIBLE] O2: succión de la bomba bifásica bajo el peor caso de T_amb (riesgo de cavitación) (medido=321.28258616581104, esperado=<= 320.900 K). Causa probable: subenfriamiento insuficiente a la salida del condensador bajo el peor caso ambiental. Sugerencia: aumentar eps_cond o el margen de suben",0.5698812514201363,0.9012330231818444,463.902349143984,320.89962245833146,321.28258616581104,0.0012330231818442,-0.3829637074795755,6.09765085601606,0.4291187485798636,O2,-0.3829637074795755,
470.0,300.032917,3000.0,400.0,0.4,1.0,0.85,0.75,0.85,0.75,0.95,True,KALINA,0.1242887803299733,166.61330414986975,"KALINA: régimen Kalina genuino y admisible, sin fallas.",0.5685612755830746,0.901254212086127,463.8264302391207,320.89962245833146,316.9879835048209,0.0012542120861269,3.9116389535105895,6.173569760879332,0.4304387244169254,O1,0.0012542120861269,
